month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage
1,2019,Avondale,31,11,0,20,231.17,465.09,12570,5516,3724,1951,395,3.17,0.385605511,0.661131539,2.148326173,1,1169010,3705761.7,824372.025,0.222456837,60996,0.052177484,0.935765859
1,2019,Bond Hill,31,11,0,20,231.17,465.09,7174,3182,1642,974,210,3.17,0.166561911,0.861170719,2.209983273,1,667182,2114966.94,205414.75,0.097124331,30784,0.046140334,1.004435384
1,2019,California,31,11,0,20,231.17,465.09,976,373,197,71,77,3.17,0,0.995655354,2.62,0.13,90768,287734.56,0,0,500.24,0.005511193,1.001166548
1,2019,Camp Washington,31,11,0,20,231.17,465.09,1396,446,230,90,47,3.17,0.311659193,0.850194744,2.36,1,129828,411554.76,53872.925,0.130900989,3562,0.0274363,1.008532033
1,2019,Carthage,31,11,0,20,231.17,465.09,2940,1039,1017,569,245,3.17,0.26852743,0.798250225,2.82,1,273420,866741.4,108133.425,0.124758579,21164,0.077404725,1.000413529
1,2019,Clifton,31,11,0,20,231.17,465.09,8552,4156,1437,824,202,3.17,0.063282002,0.867285366,2.05898971,0.4,795336,2521215.12,101932.225,0.040429801,10670.4,0.013416217,0.921131384
1,2019,College Hill,31,11,0,20,231.17,465.09,16403,7201,3858,2424,568,3.17,0.147896126,0.848234995,2.259642139,1,1525479,4835768.43,412767.375,0.085357143,77792,0.05099513,0.984587267
1,2019,Columbia Tusculum,31,11,0,20,231.17,465.09,1573,741.3396774,288.7216129,145.6293548,42.11580645,3.17,0,0.985060788,2.12,0.13,146289,463736.13,0,0,634.5786452,0.004337843,0.989398631
1,2019,Corryville,31,11,0,20,231.17,465.09,3984,1863,206,56,28,3.17,0.088030059,0.707081154,2.07188253,1,370512,1174523.04,63562.3,0.054117542,2184,0.005894546,0.767093242
1,2019,CUF,31,11,0,20,231.17,465.09,16974,5547,607,271,122,3.17,0.07066883,0.757190222,2.238798162,1,1578582,5004104.94,151929.4,0.030360954,10218,0.006472898,0.794024074
1,2019,Downtown,31,11,0,20,231.17,465.09,3857,2785.980015,161.0910437,42.35603257,9.401184308,3.17,0.105997329,0.894340912,1.355066114,1,358701,1137082.17,114453.3934,0.100655341,1345.687639,0.003751558,0.998747811
1,2019,East End,31,11,0,20,231.17,465.09,1601,747,314,157,70,3.17,0.096385542,0.906127111,2.13,1,148893,471990.81,27905.4,0.059122761,5902,0.039639204,1.004889076
1,2019,East Price Hill,31,11,0,20,231.17,465.09,13848,5640,3857,2225,513,3.17,0.322695035,0.787443661,2.411106297,1,1287864,4082528.88,705386.5,0.172781754,71188,0.055276023,1.015501438
1,2019,East Walnut Hills,31,11,0,20,231.17,465.09,3905,2374.665167,354.968509,161.9228792,64.96015424,3.17,0.054825481,0.939804694,1.627011524,1,363165,1151233.05,50459.22617,0.043830592,5898.958869,0.016243192,0.999878478
